created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:46:15 +0000 2017,0,0,206331613,X marks the Spot!,542,460,33,32162,False,27906,-3
Thu Nov 02 23:46:17 +0000 2017,0,0,2627729219,"Houston, TX",358,557,1,11176,False,4665,-3
Thu Nov 02 23:46:20 +0000 2017,0,0,2395410416,In A Poetic State Of Mind ,361,338,3,1803,False,25992,-3
Thu Nov 02 23:46:24 +0000 2017,0,0,2216915281,"Colton, CA",454,423,2,6580,False,12108,-3
Thu Nov 02 23:46:25 +0000 2017,0,0,325967224,"Dallas, Tx",223,637,7,587,False,10357,-3
Thu Nov 02 23:46:27 +0000 2017,0,0,714664548318519299,"North Carolina, USA",326,336,0,1152,False,2576,-3
Thu Nov 02 23:46:30 +0000 2017,0,0,2854990992,UCF,517,330,5,10209,False,8148,-3
Thu Nov 02 23:46:37 +0000 2017,0,0,2343165654,Bay Area / San Diego / Lebanon,299,404,1,4456,False,5088,-3
Thu Nov 02 23:46:42 +0000 2017,0,0,80415557,"Alabama, USA",1816,2123,6,37761,False,43219,-3
Thu Nov 02 23:46:43 +0000 2017,0,0,2627729219,"Houston, TX",358,557,1,11176,False,4666,-3
Thu Nov 02 23:46:47 +0000 2017,0,0,328810819,"Bremerton, WA",464,537,1,10063,False,3753,-3
Thu Nov 02 23:46:52 +0000 2017,0,0,874341091,None,338,245,0,11075,False,10458,-3
Thu Nov 02 23:47:18 +0000 2017,0,0,3905008225,"Hoover, AL ",525,381,2,7218,False,9282,-3
Thu Nov 02 23:47:24 +0000 2017,0,0,2342812272, Made In Flexico ,3053,707,45,103315,False,176826,-3
Thu Nov 02 23:47:43 +0000 2017,0,0,277131791,USA & Canada,1083,447,84,797,False,10153,-3
Thu Nov 02 23:47:51 +0000 2017,0,0,411998774,IG: culta_klash Snap: cyp1908,2528,506,85,18673,False,171204,-3
Thu Nov 02 23:47:59 +0000 2017,0,0,319885613,"Atlanta, GA",308,332,5,410,False,2389,-3
Thu Nov 02 23:48:01 +0000 2017,0,0,2715247132,None,1165,888,4,10471,False,33598,-3
Thu Nov 02 23:48:02 +0000 2017,0,0,285077823,"Houston, TX",806,616,0,5109,False,38498,-3
Thu Nov 02 23:48:03 +0000 2017,0,0,774826016,SC: ladiesman1642,434,413,3,4289,False,3042,-3
Thu Nov 02 23:48:05 +0000 2017,0,0,2594873214,757 ,7047,4350,20,51112,False,92752,-3
Thu Nov 02 23:48:09 +0000 2017,0,0,341927562,"Los Angeles, CA",189,538,5,15331,False,8494,-3
Thu Nov 02 23:48:10 +0000 2017,0,0,2716169346,sanger tx,537,1007,1,4274,False,6746,-3
Thu Nov 02 23:48:18 +0000 2017,0,0,1243727863,"New York, USA",1475,159,22,14533,False,30120,-3
Thu Nov 02 23:48:27 +0000 2017,0,0,765400481443160065,"Austin, TX",1124,144,3,3160,False,1484,-3
Thu Nov 02 23:48:36 +0000 2017,0,0,233237541,"Auburn, AL",98,150,1,1191,False,1548,-3
Thu Nov 02 23:48:38 +0000 2017,0,0,2260161813,None,3069,936,5,15473,False,78164,-3
Thu Nov 02 23:48:40 +0000 2017,0,0,770986224727236608,None,1098,922,1,6353,False,6963,-3
Thu Nov 02 23:48:41 +0000 2017,0,0,180041078,None,492,650,1,11912,False,3361,-3
Thu Nov 02 23:48:53 +0000 2017,0,0,357623592,New York,243,1329,8,9805,False,4127,-3
Thu Nov 02 23:48:53 +0000 2017,0,0,1691841385,Anywhere In The World Dahhhlin,616,617,6,14007,False,24442,-3
Thu Nov 02 23:49:11 +0000 2017,0,0,2543756129,None,424,872,9,2296,False,2460,-3
Thu Nov 02 23:49:15 +0000 2017,0,0,1388394727,"419, Ohio",522,478,3,7054,False,9619,-3
Thu Nov 02 23:49:23 +0000 2017,0,0,45608512,Atlanta ,1929,244,36,9,False,166475,-3
Thu Nov 02 23:49:31 +0000 2017,0,0,422670407,None,593,623,0,5140,False,9192,-3
Thu Nov 02 23:49:32 +0000 2017,0,0,33216753,topeka.hutch.pitt.tulsa.,1369,1072,11,31303,False,27214,-3
Thu Nov 02 23:49:33 +0000 2017,0,0,19477339,United States,3958,3709,163,61606,False,153309,-3
Thu Nov 02 23:49:39 +0000 2017,0,0,3036969253,"San Marcos, Tx",410,435,2,3261,False,6766,-3
Thu Nov 02 23:49:54 +0000 2017,0,0,817575228490575872,"Georgia, USA",1446,747,52,1330,False,11661,-3
Thu Nov 02 23:50:10 +0000 2017,0,0,39154171,"New York, NY",187,261,2,56,False,1644,-3
Thu Nov 02 23:50:13 +0000 2017,0,0,485232698,DMV,888,870,12,3076,False,21688,-3
Thu Nov 02 23:50:16 +0000 2017,0,0,188057023,"Frisco, TX",604,401,4,10856,False,15779,-3
Thu Nov 02 23:50:16 +0000 2017,0,0,2833427059,None,229,172,1,3279,False,7958,-3
Thu Nov 02 23:50:17 +0000 2017,0,0,277328912,"shreveport|laffy, la.",2581,881,34,39498,False,188957,-3
Thu Nov 02 23:50:19 +0000 2017,0,0,904794030,None,582,454,0,11810,False,19383,-3
Thu Nov 02 23:50:37 +0000 2017,0,0,2201486737,"Tooele, UT",441,563,0,3757,False,8213,-3
Thu Nov 02 23:50:40 +0000 2017,0,0,867155319536758784,"Brawley, CA",76,78,0,616,False,255,-3
Thu Nov 02 23:50:47 +0000 2017,0,0,2431186778,Rebel Alliance ,486,212,6,3931,False,3547,-3
Thu Nov 02 23:50:49 +0000 2017,0,0,280275055,Watertown,564,367,2,13501,False,22327,-3
Thu Nov 02 23:50:51 +0000 2017,0,0,391566813,JA NYATL,835,815,3,7772,False,39661,-3
Thu Nov 02 23:50:57 +0000 2017,0,0,571376314,probably cryin in da club ,1601,1063,7,18774,False,70400,-3
Thu Nov 02 23:50:58 +0000 2017,0,0,383365645,"Highland, IN",308,275,2,7458,False,11788,-3
Thu Nov 02 23:51:01 +0000 2017,0,0,150425137,"Washington, DC",1216,1749,30,15461,False,71926,-3
Thu Nov 02 23:51:03 +0000 2017,0,0,65824194,None,1236,839,2,1104,False,62682,-3
Thu Nov 02 23:51:12 +0000 2017,0,0,159237447,CT,772,710,8,55,False,31472,-3
Thu Nov 02 23:51:12 +0000 2017,0,0,369821343,None,1143,894,0,5444,False,24207,-3
Thu Nov 02 23:51:14 +0000 2017,0,0,2970628804,Bahamas,441,365,3,6991,False,15649,-3
Thu Nov 02 23:51:15 +0000 2017,0,0,343668328,"Winston-Salem, NC",861,1538,3,1002,False,41432,-3
Thu Nov 02 23:51:17 +0000 2017,0,0,399096995,"Vermilion, OH",419,467,1,8018,False,22680,-3
Thu Nov 02 23:51:19 +0000 2017,0,0,2590123124,ETX903,381,471,1,3579,False,2757,-3
Thu Nov 02 23:51:28 +0000 2017,0,0,580335531,"Stephenville, TX",431,508,1,7026,False,24612,-3
Thu Nov 02 23:51:29 +0000 2017,0,0,363083125,|Accomplishing my aspirationsl,2597,2402,25,25435,False,98861,-3
Thu Nov 02 23:51:35 +0000 2017,0,0,3030688505,None,582,1310,2,2403,False,15828,-3
Thu Nov 02 23:51:35 +0000 2017,0,0,1923244770,None,303,554,0,1050,False,1812,-3
Thu Nov 02 23:51:38 +0000 2017,0,0,2869807664,None,174,181,0,3546,False,2434,-3
Thu Nov 02 23:51:42 +0000 2017,0,0,157043324,"Fort Worth, TX",608,602,4,4559,False,40597,-3
Thu Nov 02 23:51:48 +0000 2017,0,0,749374662740701184,"Orlando, FL",183,151,0,7681,False,5124,-3
Thu Nov 02 23:51:53 +0000 2017,0,0,2869807664,None,174,181,0,3546,False,2435,-3
Thu Nov 02 23:52:03 +0000 2017,0,0,2586082848,stayOUTmydm.. |atltally,1575,872,4,42000,False,64404,-3
Thu Nov 02 23:52:03 +0000 2017,0,0,1873068822,None,329,180,1,3825,False,6174,-3
Thu Nov 02 23:52:05 +0000 2017,0,0,314796830,#llC&K,1842,2478,3,13966,False,43407,-3
Thu Nov 02 23:52:07 +0000 2017,0,0,159237447,CT,772,710,8,55,False,31473,-3
Thu Nov 02 23:52:14 +0000 2017,0,0,182961291,"Dinuba, CA",103,105,0,723,False,2150,-3
Thu Nov 02 23:52:17 +0000 2017,0,0,590498772,"Columbia, SC",723,1038,3,24644,False,4329,-3
Thu Nov 02 23:52:22 +0000 2017,0,0,186184188,"Indianapolis, IN",4197,4116,14,286,False,59053,-3
Thu Nov 02 23:52:24 +0000 2017,0,0,868570688096878592,"Utah, USA",555,575,7,19597,False,20705,-3
Thu Nov 02 23:52:30 +0000 2017,0,0,735907234744393730,"Yukon, OK",128,85,0,2538,False,2889,-3
Thu Nov 02 23:52:34 +0000 2017,0,0,706579506,"dallas, TX",1068,316,13,64037,False,68994,-3
Thu Nov 02 23:52:41 +0000 2017,0,0,25939147,"Worcester, MA",15194,3126,288,1822,False,414601,-3
Thu Nov 02 23:52:55 +0000 2017,0,0,1287193922,tx,606,469,0,8144,False,6262,-3
Thu Nov 02 23:52:56 +0000 2017,0,0,1633803169,"Pennsylvania, USA",445,349,1,3181,False,5412,-3
Thu Nov 02 23:52:57 +0000 2017,0,0,3283672945,None,110,124,0,634,False,1863,-3
Thu Nov 02 23:53:05 +0000 2017,0,0,2248575600,Ohio,941,1315,83,4363,False,6596,-3
Thu Nov 02 23:53:05 +0000 2017,0,0,549751700,d(m)(v)/rva,3684,890,26,27281,False,77680,-3
Thu Nov 02 23:53:13 +0000 2017,0,0,539426021,None,670,1460,43,39997,False,20563,-3
Thu Nov 02 23:53:14 +0000 2017,0,0,1914866599,Killa Cali,16388,8945,94,2083,False,75468,-3
Thu Nov 02 23:53:16 +0000 2017,0,0,202905957,United States,447,444,6,4724,False,42612,-3
Thu Nov 02 23:53:18 +0000 2017,0,0,2508619939,In a palace on a hill,709,388,4,4991,False,17799,-3
Thu Nov 02 23:53:25 +0000 2017,0,0,390924789,"Beaver Falls, PA",401,443,0,3210,False,7340,-3
Thu Nov 02 23:53:32 +0000 2017,0,0,245155638,over the moon,646,509,2,25720,False,40835,-3
Thu Nov 02 23:53:32 +0000 2017,0,0,768321792,"6th floor/214/screw, tx",1569,715,43,30965,False,142427,-3
Thu Nov 02 23:53:41 +0000 2017,0,0,48296690,The Valley,755,687,26,7983,False,36179,-3
Thu Nov 02 23:53:42 +0000 2017,0,0,256273019,None,358,314,1,1099,False,25511,-3
Thu Nov 02 23:53:44 +0000 2017,0,0,931172874,"South Carolina, USA",764,1080,2,274,False,8613,-3
Thu Nov 02 23:53:48 +0000 2017,0,0,65718595,"Waconia, MN",136,241,0,1220,False,2239,-3
Thu Nov 02 23:53:51 +0000 2017,0,0,995844962,SATX,859,772,3,7765,False,46672,-3
Thu Nov 02 23:53:51 +0000 2017,0,0,706579506,"dallas, TX",1068,316,13,64037,False,68994,-3
