created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:45:29 +0000 2017,0,0,727474639467851780,None,1112,693,7,6405,False,45248,0
Thu Nov 02 23:45:32 +0000 2017,0,0,550718732,"Lafayette, LA Houston, TX",2244,709,3,855,False,61641,0
Thu Nov 02 23:45:35 +0000 2017,0,0,479109120,wwu,1427,449,1,27004,False,22163,0
Thu Nov 02 23:45:37 +0000 2017,0,0,2825589842,"Tacoma, WA",366,222,0,47647,False,8916,0
Thu Nov 02 23:45:37 +0000 2017,0,0,44759961,ringgold/lafayette,5393,984,106,35239,False,138110,0
Thu Nov 02 23:45:46 +0000 2017,0,0,447772203,"Pittsburgh, Guentzelvania",596,469,5,7852,False,59735,0
Thu Nov 02 23:45:47 +0000 2017,0,0,1631616254,None,473,408,0,1316,False,11458,0
Thu Nov 02 23:45:47 +0000 2017,0,0,83002040,None,1825,1177,13,5943,False,41495,0
Thu Nov 02 23:45:47 +0000 2017,0,0,70002037,"Markham, Ontario",780,711,8,7021,False,28724,0
Thu Nov 02 23:45:49 +0000 2017,0,0,1406280739,None,1210,1369,17,27902,False,25057,0
Thu Nov 02 23:45:51 +0000 2017,0,0,34388445,None,701,131,4,764,False,39036,0
Thu Nov 02 23:45:52 +0000 2017,0,0,1644055028,"Everywhere, U.S.A",260,282,3,5599,False,12527,0
Thu Nov 02 23:45:54 +0000 2017,0,0,1526561258,"Lorton, VA",311,1510,1,47637,False,18277,0
Thu Nov 02 23:46:01 +0000 2017,0,0,1403714599,"Houston, TX",891,215,2,8961,False,31488,0
Thu Nov 02 23:46:04 +0000 2017,0,0,831251379217891329,"Nashville, TN",562,634,1,3072,False,1532,0
Thu Nov 02 23:46:05 +0000 2017,0,0,311005928,None,534,518,0,7063,False,14761,0
Thu Nov 02 23:46:06 +0000 2017,0,0,239191346,SandyEggo to DaBay to LaLaLAnd,86,408,6,22859,False,7263,0
Thu Nov 02 23:46:09 +0000 2017,0,0,845637878277423110,"Pennsylvania, USA",136,102,0,4732,False,4272,0
Thu Nov 02 23:46:09 +0000 2017,0,0,37788316,"Greenwood, MS",5605,2741,132,1765,False,330107,0
Thu Nov 02 23:46:12 +0000 2017,0,0,564990194,"Florida, USA",967,601,1,2881,False,10806,0
