created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Wed Oct 25 07:54:05 +0000 2017,0,546,93293716,New York sometimes,11366,2038,460,383,True,24441,1
Thu Oct 19 16:03:40 +0000 2017,0,22,93293716,New York sometimes,11366,2038,460,383,True,24441,1
Mon Oct 30 18:12:01 +0000 2017,77,57,58503762,"Washington, DC",69086,760,1426,10024,True,27000,1
Fri Sep 08 23:09:26 +0000 2017,0,2,97085081,"San Diego, CA",2277,2909,12,3580,False,4924,1
Wed Aug 02 18:43:11 +0000 2017,20,4,97085081,"San Diego, CA",2277,2909,12,3580,False,4924,1
Wed Jul 19 17:22:35 +0000 2017,6,1,97085081,"San Diego, CA",2277,2909,12,3580,False,4924,1
Fri Sep 22 20:24:45 +0000 2017,120,41,799764016885329921,"Washington, DC",61663,63,997,8,True,271,1
Wed Jul 19 14:33:18 +0000 2017,140,34,799764016885329921,"Washington, DC",61663,63,997,8,True,271,1
Wed Jun 21 22:42:50 +0000 2017,249,93,799764016885329921,"Washington, DC",61663,63,997,8,True,271,1
Tue May 30 17:17:48 +0000 2017,127,38,799764016885329921,"Washington, DC",61663,63,997,8,True,271,1
Wed Nov 01 19:16:23 +0000 2017,0,2074,25934849,"Washington, DC",4126,1195,200,18626,True,36828,1
Wed May 24 13:20:13 +0000 2017,3,1,348658836,"New York, NY",5556,437,208,184,False,4329,1
Tue Feb 28 20:37:26 +0000 2017,11,8,348658836,"New York, NY",5556,437,208,184,False,4329,1
Thu Oct 19 14:30:10 +0000 2017,13,3,167518667,New York,93747,1611,2491,6052,True,54296,1
Mon Aug 14 04:33:18 +0000 2017,0,7681,589668709,"New York, NY",560,249,4,5251,False,903,1
Wed Jul 12 20:28:48 +0000 2017,0,62,589668709,"New York, NY",560,249,4,5251,False,903,1
Wed Jun 14 20:45:03 +0000 2017,5,1,589668709,"New York, NY",560,249,4,5251,False,903,1
Thu Nov 02 20:30:26 +0000 2017,2,0,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Thu Nov 02 20:03:12 +0000 2017,4,3,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Thu Nov 02 15:52:46 +0000 2017,3,1,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Thu Nov 02 13:36:20 +0000 2017,0,1,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Thu Nov 02 00:01:15 +0000 2017,1,3,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Wed Nov 01 20:45:16 +0000 2017,2,3,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Wed Nov 01 20:23:49 +0000 2017,1,0,19546277,"New York, NY",795477,1778,9953,2490,True,146602,1
Fri Jul 14 22:25:34 +0000 2017,0,109,2509007959,"Ludington, MI",436,320,1,5653,False,1766,1
Sun Feb 19 18:33:51 +0000 2017,0,0,396461506,San Antonio Texas,899,2768,7,4859,False,1328,1
Sun Sep 18 14:03:33 +0000 2016,0,0,396461506,San Antonio Texas,899,2768,7,4859,False,1328,1
Fri Sep 08 07:13:58 +0000 2017,17,1,25233746,"Los Angeles, CA/ St.Louis,Mo",1127206,1365,3183,371,True,7580,1
Thu Aug 10 18:12:33 +0000 2017,1,0,2273269213,"Washington, DC",2939,437,51,650,False,1678,1
Mon Jun 26 20:37:47 +0000 2017,0,0,2273269213,"Washington, DC",2939,437,51,650,False,1678,1
Tue Oct 31 19:05:20 +0000 2017,2,0,95652758,"Washington, D.C.",9826,1757,323,4620,False,13171,1
Thu Oct 26 15:04:36 +0000 2017,0,124,95652758,"Washington, D.C.",9826,1757,323,4620,False,13171,1
Tue Oct 31 21:33:18 +0000 2017,24,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,1
Wed Sep 20 17:09:49 +0000 2017,13,6,1702902050,"Washington, DC",4760,555,141,341,False,2826,1
Mon Oct 09 19:11:43 +0000 2017,0,0,28062080,"Portland, OR",196,1045,10,2200,False,6121,1
Mon Sep 18 01:49:31 +0000 2017,1,0,28062080,"Portland, OR",196,1045,10,2200,False,6121,1
Thu Nov 02 17:08:23 +0000 2017,0,0,15505559,"New York, New York",6600,2416,269,3855,True,3682,1
Wed Nov 01 21:33:11 +0000 2017,0,0,15505559,"New York, New York",6600,2416,269,3855,True,3682,1
Wed Nov 01 21:31:12 +0000 2017,0,0,15505559,"New York, New York",6600,2416,269,3855,True,3682,1
Thu Oct 19 00:16:40 +0000 2017,0,1,1482242911,Washington D.C. - Los Angeles ,5494,1710,116,586,False,2851,1
Wed Sep 27 13:07:25 +0000 2017,0,56,1482242911,Washington D.C. - Los Angeles ,5494,1710,116,586,False,2851,1
Tue Oct 18 15:45:12 +0000 2016,3324,820,813286,"Washington, DC",96505074,626921,227211,10,True,15474,1
