created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Fri Oct 27 12:59:41 +0000 2017,375,111,18646108,"Washington, DC",1140199,6959,8378,2282,True,54328,0
Wed Oct 25 00:40:25 +0000 2017,0,535,18646108,"Washington, DC",1140199,6959,8378,2282,True,54328,0
Wed Nov 01 15:03:49 +0000 2017,36,1,354004333,"Columbus, OH",62731,846,313,8879,True,226,0
Mon Oct 30 18:04:57 +0000 2017,0,0,354004333,"Columbus, OH",62731,846,313,8879,True,226,0
Sun Oct 22 01:05:42 +0000 2017,26,0,354004333,"Columbus, OH",62731,846,313,8879,True,226,0
Sat Oct 21 21:37:14 +0000 2017,8,0,354004333,"Columbus, OH",62731,846,313,8879,True,226,0
Fri Oct 20 17:01:05 +0000 2017,7,0,354004333,"Columbus, OH",62731,846,313,8879,True,226,0
Thu Nov 02 01:13:47 +0000 2017,6,1,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Nov 01 19:55:07 +0000 2017,2,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Nov 01 19:43:12 +0000 2017,2,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Tue Oct 31 15:38:36 +0000 2017,3,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Thu Oct 26 19:46:36 +0000 2017,23,6,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Thu Oct 26 16:14:55 +0000 2017,3,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Sun Oct 22 14:00:22 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Oct 18 22:04:50 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Oct 18 21:43:09 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Tue Oct 17 16:33:14 +0000 2017,0,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Mon Oct 16 21:04:15 +0000 2017,0,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Sun Oct 15 18:42:48 +0000 2017,3,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Fri Oct 13 18:44:53 +0000 2017,0,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Thu Oct 12 22:01:30 +0000 2017,36,1,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Thu Oct 12 21:54:09 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Oct 11 19:16:07 +0000 2017,2,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Tue Oct 10 23:49:36 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Tue Oct 10 20:06:29 +0000 2017,1,0,16123235,"Portland, OR",7392,342,275,18163,False,24173,0
Wed Oct 04 13:48:15 +0000 2017,0,185,1702902050,"Washington, DC",4760,555,141,341,False,2826,0
Sun Oct 15 18:07:00 +0000 2017,4,1,28062080,"Portland, OR",196,1045,10,2200,False,6121,0
Wed Oct 11 00:59:30 +0000 2017,0,0,28062080,"Portland, OR",196,1045,10,2200,False,6121,0
Tue Sep 26 15:27:21 +0000 2017,0,0,28062080,"Portland, OR",196,1045,10,2200,False,6121,0
Sun Sep 10 04:19:31 +0000 2017,2,0,28062080,"Portland, OR",196,1045,10,2200,False,6121,0
Sun Aug 27 17:12:36 +0000 2017,0,11376,15505559,"New York, New York",6600,2416,269,3855,True,3682,0
Wed Sep 27 20:51:58 +0000 2017,0,4,1482242911,Washington D.C. - Los Angeles ,5494,1710,116,586,False,2851,0
Thu Sep 14 15:46:57 +0000 2017,0,3,1482242911,Washington D.C. - Los Angeles ,5494,1710,116,586,False,2851,0
Mon Oct 31 22:09:10 +0000 2016,32909,6871,813286,"Washington, DC",96505074,626921,227211,10,True,15474,0
Tue Oct 31 17:15:50 +0000 2017,0,1,24136198,"Washington, DC",108807,2226,3235,22400,True,54375,0
Sun Oct 29 03:53:58 +0000 2017,51,28,24136198,"Washington, DC",108807,2226,3235,22400,True,54375,0
Mon Oct 30 10:28:56 +0000 2017,0,0,145773567,"Brooklyn, NY",14822,430,402,54502,False,397,0
Mon Oct 30 02:53:37 +0000 2017,14,0,145773567,"Brooklyn, NY",14822,430,402,54502,False,397,0
Wed Oct 25 16:59:18 +0000 2017,1,0,145773567,"Brooklyn, NY",14822,430,402,54502,False,397,0
Tue Oct 24 23:30:52 +0000 2017,21,3,145773567,"Brooklyn, NY",14822,430,402,54502,False,397,0
Thu Oct 19 16:51:40 +0000 2017,2,0,145773567,"Brooklyn, NY",14822,430,402,54502,False,397,0
Fri Sep 22 19:00:08 +0000 2017,4,2,142315243,"New York, NY",3466,3209,104,1163,False,15512,0
Tue Sep 19 21:19:51 +0000 2017,0,0,142315243,"New York, NY",3466,3209,104,1163,False,15512,0
Sun Sep 24 18:13:42 +0000 2017,0,6645,869708770036920321,"Ludington, MI",14,36,0,26,False,12,0
Sun Sep 24 17:14:59 +0000 2017,28,5,21918310,"Washington, DC",259932,332,3665,1551,True,10996,0
Sat Oct 14 20:49:57 +0000 2017,6,0,101474181,"Kalamazoo, MI",6744,396,475,637,False,6139,0
Wed Sep 20 22:31:58 +0000 2017,6,0,101474181,"Kalamazoo, MI",6744,396,475,637,False,6139,0
Tue Sep 19 10:55:04 +0000 2017,1,0,101474181,"Kalamazoo, MI",6744,396,475,637,False,6139,0
Tue Oct 31 17:39:20 +0000 2017,117,11,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Tue Oct 24 13:41:04 +0000 2017,37,7,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Tue Oct 24 02:30:27 +0000 2017,13,2,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Tue Oct 24 01:03:42 +0000 2017,5,0,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Fri Oct 13 13:49:33 +0000 2017,0,4,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Fri Oct 06 17:51:46 +0000 2017,2,0,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Fri Oct 06 17:35:43 +0000 2017,1,0,47848003,"Washington, DC",14707,2710,505,4271,True,11922,0
Tue Oct 31 17:15:06 +0000 2017,75,6,218975278,Washington DC,110084,702,3005,16632,True,64718,0
Fri Jul 28 16:00:49 +0000 2017,2,0,16788391,"Washington, D.C.",771,202,18,37,False,1957,0
Thu Feb 02 18:17:43 +0000 2017,0,1,16788391,"Washington, D.C.",771,202,18,37,False,1957,0
Thu Oct 06 16:01:37 +0000 2016,82,15,164412502,Washington DC,144739,1032,2931,956,True,12596,0
Tue Sep 20 00:21:33 +0000 2016,30,5,164412502,Washington DC,144739,1032,2931,956,True,12596,0
Mon Jul 17 22:32:12 +0000 2017,2110,861,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,0
Fri Nov 04 17:42:47 +0000 2016,393,172,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,0
Thu Sep 14 18:18:34 +0000 2017,13,7,505401571,"New York, NY",45526,47998,49,2,False,1819,0
Tue Oct 31 19:27:19 +0000 2017,7,5,21252618,Washington,93155,2898,2336,74,True,42957,0
Tue Oct 31 19:26:21 +0000 2017,11,12,21252618,Washington,93155,2898,2336,74,True,42957,0
Sat Oct 28 21:13:33 +0000 2017,2,0,21252618,Washington,93155,2898,2336,74,True,42957,0
Fri Oct 27 10:42:53 +0000 2017,10,10,21252618,Washington,93155,2898,2336,74,True,42957,0
Thu Nov 02 00:25:42 +0000 2017,21,6,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,0
Fri Oct 20 15:35:26 +0000 2017,0,21009,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,0
Tue Oct 17 12:38:54 +0000 2017,44,12,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,0
Wed Nov 01 16:37:13 +0000 2017,0,12,352548417,"Washington, DC",178740,1293,3194,2373,True,34933,0
Fri Oct 27 09:29:39 +0000 2017,0,0,13168412,"Washington, DC",6257,1742,208,49192,True,40735,0
Tue Sep 26 20:54:15 +0000 2017,2,0,456999599,"New Haven, CT",1265,1336,86,8312,False,6137,0
Thu Sep 14 18:27:30 +0000 2017,1,0,456999599,"New Haven, CT",1265,1336,86,8312,False,6137,0
Sun Oct 29 18:34:51 +0000 2017,0,1181,731167584,"Los Angeles, CA",38194,1766,1244,52,False,14136,0
